0,2
25,32
50,36
75,61
100,27
125,63
150,84
175,74
200,57
225,80
250,65
275,154
300,57
325,79
350,24
375,152
400,64
425,46
450,7
475,169
500,32
525,20
550,16
575,90
600,45
625,6
650,0
675,194
700,24
725,107
750,7
775,83
800,25
825,11
850,2
875,117
900,24
925,15
950,11
975,134
1000,114
1025,5
1050,0
1075,43
1100,48
1125,0
1150,0
1175,37
1200,48
1225,1
1250,0
1275,79
1300,53
1325,20
1350,75
1375,66
1400,25
1425,3
1450,1
1475,142
1500,99
1525,2
1550,14
1575,22
1600,19
1625,3
1650,2
1675,75
1700,53
1725,11
1750,33
1775,45
1800,0
1825,25
1850,0
1875,52
1900,14
1925,0
1950,0
1975,90
2000,24
2025,97
2050,0
2075,5
2100,1
2125,0
2150,0
2175,25
2200,0
2225,36
2250,0
2275,6
2300,2
2325,8
2350,0
2375,41
2400,0
2425,23
2450,0
2475,50
2500,47
2525,0
2550,0
2575,29
2600,8
2625,6
2650,2
2675,24
2700,48
2725,0
2750,0
2775,17
2800,0
2825,0
2850,0
2875,8
2900,33
2925,1
2950,0
2975,93
3000,48
3025,0
3050,60
3075,0
3100,0
3125,1
3150,0
3175,15
3200,0
3225,0
3250,23
3275,0
3300,3
3325,0
3350,0
3375,41
3400,1
3425,0
3450,0
3475,10
3500,18
3525,0
3550,0
3575,4
3600,1
3625,0
3650,0
3675,8
3700,0
3725,45
3750,0
3775,7
3800,0
3825,0
3850,0
3875,0
3900,5
3925,0
3950,0
3975,29
4000,0
4025,0
4050,0
4075,52
4100,0
4125,0
4150,0
4175,0
4200,0
4225,0
4250,0
4275,1
4300,0
4325,0
4350,0
4375,2
4400,12
4425,0
4450,0
4475,34
4500,1
4525,0
4550,0
4575,0
4600,0
4625,0
4650,0
4675,0
4700,2
4725,0
4750,29
4775,10
4800,0
4825,0
4850,0
4875,0
4900,0
4925,0
4950,0
4975,41
5000,12
5025,0
5050,0
5075,14
5100,0
5125,0
5150,0
5175,0
5200,0
5225,0
5250,0
5275,6
5300,0
5325,0
5350,0
5375,0
5400,10
5425,14
5450,0
5475,7
5500,7
5525,0
5550,0
5575,0
5600,0
5625,0
5650,0
5675,0
5700,0
5725,0
5750,0
5775,1
5800,0
5825,0
5850,0
5875,0
5900,0
5925,0
5950,0
5975,41
6000,2
6025,4
6050,0
6075,0
6100,11
6125,0
6150,0
6175,0
6200,0
6225,0
6250,0
6275,0
6300,0
6325,0
6350,0
6375,0
6400,0
6425,0
6450,0
6475,3
6500,0
6525,0
6550,0
6575,0
6600,0
6625,0
6650,0
6675,0
6700,0
6725,0
6750,0
6775,4
6800,0
6825,0
6850,0
6875,0
6900,0
6925,0
6950,0
6975,0
7000,0
7025,0
7050,0
7075,0
7100,0
7125,0
7150,0
7175,0
7200,0
7225,0
7250,0
7275,0
7300,0
7325,0
7350,0
7375,0
7400,0
7425,0
7450,0
7475,7
7500,0
7525,0
7550,0
7575,0
7600,0
7625,0
7650,0
7675,0
7700,0
7725,0
7750,0
7775,0
7800,0
7825,0
7850,0
7875,0
7900,0
7925,0
7950,0
7975,1
8000,0
8025,0
8050,0
8075,0
8100,0
8125,0
8150,0
8175,0
8200,0
8225,0
8250,0
8275,0
8300,0
8325,0
8350,0
8375,0
8400,0
8425,0
8450,0
8475,0
8500,0
8525,0
8550,0
8575,0
8600,0
8625,0
8650,0
8675,0
8700,0
8725,0
8750,0
8775,0
8800,0
8825,0
8850,0
8875,0
8900,0
8925,0
8950,0
8975,0
9000,2
9025,0
9050,0
9075,0
9100,0
9125,0
9150,0
9175,0
9200,0
9225,0
9250,0
9275,0
9300,0
9325,0
9350,0
9375,0
9400,0
9425,0
9450,0
9475,0
9500,0
9525,0
9550,0
9575,0
9600,0
9625,0
9650,0
9675,0
9700,0
9725,0
9750,0
9775,0
9800,0
9825,0
9850,0
9875,0
9900,0
9925,0
9950,0
9975,0
10000,0
10025,0
10050,0
10075,0
10100,0
10125,0
10150,0
10175,0
10200,0
10225,0
10250,0
10275,0
10300,0
10325,0
10350,0
10375,0
10400,0
10425,0
10450,0
10475,0
10500,0
10525,0
10550,0
10575,0
10600,0
10625,0
10650,0
10675,0
10700,0
10725,0
10750,0
10775,0
10800,0
10825,0
10850,0
10875,0
10900,0
10925,0
10950,0
10975,0
11000,0
11025,0
11050,0
11075,0
11100,0
11125,0
11150,0
11175,0
11200,0
11225,0
11250,0
11275,0
11300,0
11325,0
11350,0
11375,0
11400,0
11425,0
11450,0
11475,0
11500,0
11525,0
11550,0
11575,0
11600,0
11625,0
11650,0
11675,0
11700,0
11725,0
11750,0
11775,0
11800,0
11825,0
11850,0
11875,0
11900,0
11925,0
11950,0
11975,0
12000,0
12025,0
12050,0
12075,0
12100,0
12125,0
12150,0
12175,0
12200,0
12225,0
12250,0
12275,0
12300,0
12325,0
12350,0
12375,0
12400,0
12425,0
12450,0
12475,0
12500,0
12525,0
12550,0
12575,0
12600,0
12625,0
12650,0
12675,0
12700,0
12725,0
12750,0
12775,0
12800,0
12825,0
12850,0
12875,0
12900,0
12925,0
12950,0
12975,0
13000,0
13025,0
13050,0
13075,0
13100,0
13125,0
13150,0
13175,0
13200,0
13225,0
13250,0
13275,0
13300,0
13325,0
13350,0
13375,0
13400,0
13425,0
13450,0
13475,0
13500,0
13525,0
13550,0
13575,0
13600,0
13625,0
13650,0
13675,0
13700,0
13725,0
13750,0
13775,0
13800,0
13825,0
13850,0
13875,0
13900,0
13925,0
13950,0
13975,0
14000,0
14025,0
14050,0
14075,0
14100,0
14125,0
14150,0
14175,0
14200,0
14225,0
14250,0
14275,0
14300,0
14325,0
14350,0
14375,0
14400,0
14425,0
14450,0
14475,0
14500,0
14525,0
14550,0
14575,0
14600,0
14625,0
14650,0
14675,0
14700,0
14725,0
14750,0
14775,0
14800,0
14825,0
14850,0
14875,0
14900,0
14925,0
14950,0
14975,0
15000,0
15025,0
15050,0
15075,0
15100,0
15125,0
15150,0
15175,0
15200,0
15225,0
15250,0
15275,0
15300,0
15325,0
15350,0
15375,0
15400,0
15425,0
15450,0
15475,0
15500,0
15525,0
15550,0
15575,0
15600,0
15625,0
15650,0
15675,0
15700,0
15725,0
15750,0
15775,0
15800,0
15825,0
15850,0
15875,0
15900,0
15925,0
15950,0
15975,2
16000,0
16025,0
16050,0
16075,0
16100,0
16125,0
16150,0
16175,0
16200,0
16225,0
16250,0
16275,0
16300,0
16325,0
16350,0
16375,0
16400,0
16425,0
16450,0
16475,0
16500,0
16525,0
16550,0
16575,0
16600,0
16625,0
16650,0
16675,0
16700,0
16725,0
16750,0
16775,0
16800,0
16825,0
16850,0
16875,0
16900,0
16925,0
16950,0
16975,0
17000,0
17025,0
17050,0
17075,0
17100,0
17125,0
17150,0
17175,0
17200,0
17225,0
17250,0
17275,0
17300,0
17325,0
17350,0
17375,0
17400,0
17425,0
17450,0
17475,0
17500,0
17525,0
17550,0
17575,0
17600,0
17625,0
17650,0
17675,0
17700,0
17725,0
17750,0
17775,0
17800,0
17825,0
17850,0
17875,0
17900,0
17925,0
17950,0
17975,0
18000,0
18025,0
18050,0
18075,0
18100,0
18125,0
18150,0
18175,0
18200,0
18225,0
18250,0
18275,0
18300,0
18325,0
18350,0
18375,0
18400,0
18425,0
18450,0
18475,0
18500,0
18525,0
18550,0
18575,0
18600,0
18625,0
18650,0
18675,0
18700,0
18725,0
18750,0
18775,0
18800,0
18825,0
18850,0
18875,0
18900,0
18925,0
18950,0
18975,0
19000,0
19025,0
19050,0
19075,0
19100,0
19125,0
19150,0
19175,0
19200,0
19225,0
19250,0
19275,0
19300,0
19325,0
19350,0
19375,0
19400,0
19425,0
19450,0
19475,0
19500,0
19525,0
19550,0
19575,0
19600,0
19625,0
19650,0
19675,0
19700,0
19725,0
19750,0
19775,0
19800,0
19825,0
19850,0
19875,0
19900,0
19925,0
19950,0
19975,0
20000,0
20025,0
20050,0
20075,0
20100,0
20125,0
20150,0
20175,0
20200,0
20225,0
20250,0
20275,0
20300,0
20325,0
20350,0
20375,0
20400,0
20425,0
20450,0
20475,0
20500,0
20525,0
20550,0
20575,0
20600,0
20625,0
20650,0
20675,0
20700,0
20725,0
20750,0
20775,0
20800,0
20825,0
20850,0
20875,0
20900,0
20925,0
20950,0
20975,0
21000,0
21025,0
21050,0
21075,0
21100,0
21125,0
21150,0
21175,0
21200,0
21225,0
21250,0
21275,0
21300,0
21325,0
21350,0
21375,0
21400,0
21425,0
21450,0
21475,0
21500,0
21525,0
21550,0
21575,0
21600,0
21625,0
21650,0
21675,0
21700,0
21725,0
21750,0
21775,0
21800,0
21825,0
21850,0
21875,0
21900,0
21925,0
21950,0
21975,2
